"NAME","NATIONALITY"
"ubbeertiwwerks","List_of_Germans"
"klausjanson","List_of_Germans"
"ullikampelmann","List_of_Germans"
"kenya(robinson)","List_of_Germans"
"charleskleibacker","List_of_Germans"
"franzjozefkline","List_of_Germans"
"haroldknerr","List_of_Germans"
"johnlewiskrimmel","List_of_Germans"
"emanuelleutze","List_of_Germans"
"corneliuskrieghoff","List_of_Germans"
"nicolamarschall","List_of_Germans"
"louismaurer","List_of_Germans"
"charleschristiannahl","List_of_Germans"
"thomasnast","List_of_Germans"
"elisabetney","List_of_Germans"
"erwinpanofsky","List_of_Germans"
"julianritter","List_of_Germans"
"severinroesen","List_of_Germans"
"paulusroetter","List_of_Germans"
"christophersauer","List_of_Germans"
"christianschwartz","List_of_Germans"
"gustavussohon","List_of_Germans"
"henrywilliamstiegel","List_of_Germans"
"alfredstieglitz","List_of_Germans"
"ruthvansickleford","List_of_Germans"
"richardveenfliet","List_of_Germans"
"patriziavonbrandenstein","List_of_Germans"
"katvond","List_of_Germans"
"elsavonfreytagloringhoven","List_of_Germans"
"baronesshillavonrebay","List_of_Germans"
"karlferdinandwimar","List_of_Germans"
"maxhofmann","List_of_Germans"
"kathyacker","List_of_Germans"
"ellendegeneres","List_of_Germans"
"sadebaderinwa","List_of_Germans"
"matthiasbartgis","List_of_Germans"
"l.frankbaum","List_of_Germans"
"vickibaum","List_of_Germans"
"salvadorbrau","List_of_Germans"
"genebrewer","List_of_Germans"
"charlesbukowski","List_of_Germans"
"georgedicaprio","List_of_Germans"
"theodoredreiser","List_of_Germans"
"gottfriedduden","List_of_Germans"
"rogerebert","List_of_Germans"
"martinebon","List_of_Germans"
"charlesfollen","List_of_Germans"
"corneliafunke","List_of_Germans"
"bobgretz","List_of_Germans"
"geoffreyhartman","List_of_Germans"
"ursulahegi","List_of_Germans"
"patriciahighsmith","List_of_Germans"
"friedrichhirth","List_of_Germans"
"stephenking","List_of_Germans"
"chuckklosterman","List_of_Germans"
"siegfriedkracauer","List_of_Germans"
"herbertarthurkrause","List_of_Germans"
"fritzleiber","List_of_Germans"
"walterlippman","List_of_Germans"
"h.l.mencken","List_of_Germans"
"henrymiller","List_of_Germans"
"annabalmermyers","List_of_Germans"
"oswaldottendorfer","List_of_Germans"
"sylviaplath","List_of_Germans"
"erichmariaremarque","List_of_Germans"
"conradrichter","List_of_Germans"
"maryrobertsrinehart","List_of_Germans"
"hoperockefelleraldrich","List_of_Germans"
"irmas.rombauer","List_of_Germans"
"dianesawyer","List_of_Germans"
"jackschaefer","List_of_Germans"
"mariashriver","List_of_Germans"
"peterschweizer","List_of_Germans"
"ernestschwiebert","List_of_Germans"
"charlessealsfield","List_of_Germans"
"monasimpson","List_of_Germans"
"curtsiodmak","List_of_Germans"
"nicholassparks","List_of_Germans"
"gertrudestein","List_of_Germans"
"johnsteinbeck","List_of_Germans"
"dr.seuss","List_of_Germans"
"henryf.urban","List_of_Germans"
"henryvillard","List_of_Germans"
"kurtvonnegut","List_of_Germans"
"tessagräfinvonwalderdorff","List_of_Germans"
"georgeweigel","List_of_Germans"
"benaffleck","List_of_Germans"
"caseyaffleck","List_of_Germans"
"eddiealbert","List_of_Germans"
"woodyallen","List_of_Germans"
"mädchenamick","List_of_Germans"
"fredastaire","List_of_Germans"
"catherinebach","List_of_Germans"
"diedrichbader","List_of_Germans"
"johnbanner","List_of_Germans"
"earlw.bascom","List_of_Germans"
"kimbasinger","List_of_Germans"
"zaziebeetz","List_of_Germans"
"ingridbergman","List_of_Germans"
"halleberry","List_of_Germans"
"carlbetz","List_of_Germans"
"michaelbiehn","List_of_Germans"
"jessicabiel","List_of_Germans"
"karenblack","List_of_Germans"
"curtbois","List_of_Germans"
"johnnyyongbosch","List_of_Germans"
"juliebowen","List_of_Germans"
"ericbraeden","List_of_Germans"
"marlonbrando","List_of_Germans"
"benjaminbratt","List_of_Germans"
"hermannbraun","List_of_Germans"
"felixbressart","List_of_Germans"
"agnesbruckner","List_of_Germans"
"sandrabullock","List_of_Germans"
"tyburrell","List_of_Germans"
"sarahchalke","List_of_Germans"
"carolchanning","List_of_Germans"
"claudiachristian","List_of_Germans"
"maeclarke","List_of_Germans"
"georgeclooney","List_of_Germans"
"kevincostner","List_of_Germans"
"tomcruise","List_of_Germans"
"tonycurtis","List_of_Germans"
"willemdafoe","List_of_Germans"
"helmutdantine","List_of_Germans"
"dorisday","List_of_Germans"
"robertdeniro","List_of_Germans"
"jamesdean","List_of_Germans"
"johnnydepp","List_of_Germans"
"camerondiaz","List_of_Germans"
"leonardodicaprio","List_of_Germans"
"angiedickinson","List_of_Germans"
"marlenedietrich","List_of_Germans"
"peterdinklage","List_of_Germans"
"pattyduke","List_of_Germans"
"kirstendunst","List_of_Germans"
"aaroneckhart","List_of_Germans"
"nicoleeggert","List_of_Germans"
"erikaeleniak","List_of_Germans"
"noahemmerich","List_of_Germans"
"chrisevans","List_of_Germans"
"dakotafanning","List_of_Germans"
"ellefanning","List_of_Germans"
"tinafey","List_of_Germans"
"jodiefoster","List_of_Germans"
"dennisfranz","List_of_Germans"
"brendanfraser","List_of_Germans"
"princesstatianavonfürstenberg","List_of_Germans"
"jamesgarner","List_of_Germans"
"clarkgable","List_of_Germans"
"mitzigaynor","List_of_Germans"
"lilliangish","List_of_Germans"
"summerglau","List_of_Germans"
"crispinglover","List_of_Germans"
"bettygrable","List_of_Germans"
"joelgretsch","List_of_Germans"
"harrygroener","List_of_Germans"
"lukashaas","List_of_Germans"
"genehackman","List_of_Germans"
"thomasj.hageboeck","List_of_Germans"
"utahagen","List_of_Germans"
"jonhamm","List_of_Germans"
"chelseahandler","List_of_Germans"
"darylhannah","List_of_Germans"
"davidhasselhoff","List_of_Germans"
"annehathaway","List_of_Germans"
"colehauser","List_of_Germans"
"dwighthauser","List_of_Germans"
"wingshauser","List_of_Germans"
"jameshaven","List_of_Germans"
"eileenheckart","List_of_Germans"
"katherineheigl","List_of_Germans"
"marghelgenberger","List_of_Germans"
"paulhenreid","List_of_Germans"
"richardhenzel","List_of_Germans"
"edwardherrmann","List_of_Germans"
"emilehirsch","List_of_Germans"
"katieholmes","List_of_Germans"
"rockhudson","List_of_Germans"
"tabhunter","List_of_Germans"
"marthahyer","List_of_Germans"
"gillianjacobs","List_of_Germans"
"emiljannings","List_of_Germans"
"vanjohnson","List_of_Germans"
"angelinajolie","List_of_Germans"
"leatricejoy","List_of_Germans"
"victoriajustice","List_of_Germans"
"gracekelly","List_of_Germans"
"richardkiel","List_of_Germans"
"q'oriankakilcher","List_of_Germans"
"valkilmer","List_of_Germans"
"chrisklein","List_of_Germans"
"wernerklemperer","List_of_Germans"
"kevinkline","List_of_Germans"
"boriskodjoe","List_of_Germans"
"davidkoechner","List_of_Germans"
"lynnekoplitz","List_of_Germans"
"frankranz","List_of_Germans"
"kurtkreuger","List_of_Germans"
"dianekruger","List_of_Germans"
"mickeykuhn","List_of_Germans"
"ashtonkutcher","List_of_Germans"
"cherylladd","List_of_Germans"
"veronicalake","List_of_Germans"
"jessicalange","List_of_Germans"
"cyndilauper","List_of_Germans"
"edlauter","List_of_Germans"
"taylorlautner","List_of_Germans"
"brucelee","List_of_Germans"
"janinelindemulder","List_of_Germans"
"claralipman","List_of_Germans"
"kristannaloken","List_of_Germans"
"carolelombard","List_of_Germans"
"julialouisdreyfus","List_of_Germans"
"kellanlutz","List_of_Germans"
"johnmalkovich","List_of_Germans"
"jaynemansfield","List_of_Germans"
"williammapother","List_of_Germans"
"marxbrothers","List_of_Germans"
"candicemichelle","List_of_Germans"
"jasonmomoa","List_of_Germans"
"michellemonaghan","List_of_Germans"
"jacknicholson","List_of_Germans"
"nicknolte","List_of_Germans"
"bobodenkirk","List_of_Germans"
"chriso'donnell","List_of_Germans"
"heathero'rourke","List_of_Germans"
"chordoverstreet","List_of_Germans"
"lillipalmer","List_of_Germans"
"gwynethpaltrow","List_of_Germans"
"sarahjessicaparker","List_of_Germans"
"pennypax","List_of_Germans"
"williampetersen","List_of_Germans"
"michellepfeiffer","List_of_Germans"
"amypoehler","List_of_Germans"
"erichpommer","List_of_Germans"
"lauraprepon","List_of_Germans"
"jürgenprochnow","List_of_Germans"
"georgeraft","List_of_Germans"
"luiserainer","List_of_Germans"
"johnratzenberger","List_of_Germans"
"donnareed","List_of_Germans"
"jeremyrenner","List_of_Germans"
"deniserichards","List_of_Germans"
"nayarivera","List_of_Germans"
"juliaroberts","List_of_Germans"
"isabellarossellini","List_of_Germans"
"andrewrothenberg","List_of_Germans"
"mercedesruehl","List_of_Germans"
"kateesackhoff","List_of_Germans"
"yvonnemariaschaefer","List_of_Germans"
"royscheider","List_of_Germans"
"augustschellenberg","List_of_Germans"
"kendallschmidt","List_of_Germans"
"danielleschneider","List_of_Germans"
"helenschneider","List_of_Germans"
"johnschneider","List_of_Germans"
"lievschreiber","List_of_Germans"
"pabloschreiber","List_of_Germans"
"rickyschroder","List_of_Germans"
"carlyschroeder","List_of_Germans"
"brookeshields","List_of_Germans"
"tomselleck","List_of_Germans"
"amandaseyfried","List_of_Germans"
"sherrisaum","List_of_Germans"
"elkesommer","List_of_Germans"
"josefsommer","List_of_Germans"
"shannynsossamon","List_of_Germans"
"nickstahl","List_of_Germans"
"francessternhagen","List_of_Germans"
"michaelstrahan","List_of_Germans"
"merylstreep","List_of_Germans"
"jeremysumpter","List_of_Germans"
"carlswitzer","List_of_Germans"
"ralphtaeger","List_of_Germans"
"channingtatum","List_of_Germans"
"shirleytemple","List_of_Germans"
"alexistexas","List_of_Germans"
"charlizetheron","List_of_Germans"
"jonathantaylorthomas","List_of_Germans"
"umathurman","List_of_Germans"
"livtyler","List_of_Germans"
"alidavalli","List_of_Germans"
"mariovanpeebles","List_of_Germans"
"mikevogel","List_of_Germans"
"jonvoight","List_of_Germans"
"erikvondetten","List_of_Germans"
"jennavonoÿ","List_of_Germans"
"christopherwalken","List_of_Germans"
"paulwalker","List_of_Germans"
"erinwasson","List_of_Germans"
"johnnyweissmuller","List_of_Germans"
"loisweber","List_of_Germans"
"georgewendt","List_of_Germans"
"maewest","List_of_Germans"
"brucewillis","List_of_Germans"
"frankwolff","List_of_Germans"
"elijahwood","List_of_Germans"
"kariwuhrer","List_of_Germans"
"wolfgangzilzer","List_of_Germans"
"glennbeck","List_of_Germans"
"benjaminc.bradlee","List_of_Germans"
"samanthabrown","List_of_Germans"
"patbuchanan","List_of_Germans"
"kristincavallari","List_of_Germans"
"waltercronkite","List_of_Germans"
"siegfriedfischbacher","List_of_Germans"
"williegeist","List_of_Germans"
"nickyhilton","List_of_Germans"
"parishilton","List_of_Germans"
"royhorn","List_of_Germans"
"jimmykimmel","List_of_Germans"
"tomilahren","List_of_Germans"
"bridgetmarquardt","List_of_Germans"
"jennymccarthy","List_of_Germans"
"keitholbermann","List_of_Germans"
"judysheindlin","List_of_Germans"
"stassischroeder","List_of_Germans"
"edschultz","List_of_Germans"
"alexwagner","List_of_Germans"
"royoliverdisney","List_of_Germans"
"michaelballhaus","List_of_Germans"
"gesinebullockprado","List_of_Germans"
"frankdexter","List_of_Germans"
"rolandemmerich","List_of_Germans"
"paulfeig","List_of_Germans"
"stevenfischer","List_of_Germans"
"rayharryhausen","List_of_Germans"
"carllaemmle","List_of_Germans"
"ernstlubitsch","List_of_Germans"
"anthonymann","List_of_Germans"
"richardc.meyer","List_of_Germans"
"russmeyer","List_of_Germans"
"f.w.murnau","List_of_Germans"
"seymournebenzahl","List_of_Germans"
"kurtneumann","List_of_Germans"
"mikenichols","List_of_Germans"
"archoboler","List_of_Germans"
"wolfgangpetersen","List_of_Germans"
"wallypfister","List_of_Germans"
"kellyreichardt","List_of_Germans"
"gottfriedreinhardt","List_of_Germans"
"ringlingbrothers","List_of_Germans"
"victorschertzinger","List_of_Germans"
"eugenschüfftan","List_of_Germans"
"nevschulman","List_of_Germans"
"reinholdschünzel","List_of_Germans"
"robertsiodmak","List_of_Germans"
"wimwenders","List_of_Germans"
"williamwyler","List_of_Germans"
"florenzziegfeld","List_of_Germans"
"michaelianblack","List_of_Germans"
"davidletterman","List_of_Germans"
"danieltosh","List_of_Germans"
"cindycrawford","List_of_Germans"
"randegerber","List_of_Germans"
"heidiklum","List_of_Germans"
"nenavonschlebrügge","List_of_Germans"
"georgeantheil","List_of_Germans"
"trecool","List_of_Germans"
"bixbeiderbecke","List_of_Germans"
"jonbonjovi","List_of_Germans"
"evacassidy","List_of_Germans"
"patrickdahlheimer","List_of_Germans"
"walterjohannesdamrosch","List_of_Germans"
"johndenver","List_of_Germans"
"davidellefson","List_of_Germans"
"lukasfoss","List_of_Germans"
"chrisfrantz","List_of_Germans"
"normanfrauenheim","List_of_Germans"
"acefrehley","List_of_Germans"
"hugofriedhofer","List_of_Germans"
"louisf.gottschalk","List_of_Germans"
"davegrohl","List_of_Germans"
"jeffhanneman","List_of_Germans"
"reinholdheil","List_of_Germans"
"ottok.e.heinemann","List_of_Germans"
"jameshetfield","List_of_Germans"
"elbertjosephhiggins","List_of_Germans"
"paulhindemith","List_of_Germans"
"hanyaholm","List_of_Germans"
"horstp.horst","List_of_Germans"
"terrykath","List_of_Germans"
"joshkaufman","List_of_Germans"
"johnkiffmeyer","List_of_Germans"
"ottoklemperer","List_of_Germans"
"alisonkrauss","List_of_Germans"
"nicklachey","List_of_Germans"
"armandolichtenbergerjr.","List_of_Germans"
"charlesmartinloeffler","List_of_Germans"
"courtneylove","List_of_Germans"
"marilynmanson","List_of_Germans"
"melissaaufdermaur","List_of_Germans"
"alysonmichalka","List_of_Germans"
"amandamichalka","List_of_Germans"
"sanforda.moeller","List_of_Germans"
"tomoindermühlen","List_of_Germans"
"davemustaine","List_of_Germans"
"jamespankow","List_of_Germans"
"jacopastorius","List_of_Germans"
"jaanpatterson","List_of_Germans"
"pink/p!nk","List_of_Germans"
"jimmypop","List_of_Germans"
"elvispresley","List_of_Germans"
"deedeeramone","List_of_Germans"
"trentreznor","List_of_Germans"
"heinzericroemheld","List_of_Germans"
"lindaronstadt","List_of_Germans"
"nateruess","List_of_Germans"
"felixsalten","List_of_Germans"
"arnoldschoenberg","List_of_Germans"
"wesleyschultz","List_of_Germans"
"peteseeger","List_of_Germans"
"johnphilipsousa","List_of_Germans"
"paulstanley","List_of_Germans"
"frederickstock","List_of_Germans"
"markstoermer","List_of_Germans"
"joelstroetzel","List_of_Germans"
"taylorswift","List_of_Germans"
"theodorethomas","List_of_Germans"
"steventyler","List_of_Germans"
"eddievedder","List_of_Germans"
"kurtweill","List_of_Germans"
"lawrencewelk","List_of_Germans"
"petewentz","List_of_Germans"
"hanszimmer","List_of_Germans"
"johnjacobastor","List_of_Germans"
"johnjacobastoriv","List_of_Germans"
"williamwaldorfastor","List_of_Germans"
"georgefrederickbaer","List_of_Germans"
"ralphbaer","List_of_Germans"
"johnjacobbausch","List_of_Germans"
"andyvonbechtolsheim","List_of_Germans"
"maximilianberlitz","List_of_Germans"
"isaacwolfebernheim","List_of_Germans"
"bernardbaruch","List_of_Germans"
"williamedwardboeing","List_of_Germans"
"paulbonwit","List_of_Germans"
"clydecessna","List_of_Germans"
"walterchrysler","List_of_Germans"
"georgea.dickel","List_of_Germans"
"chrisdeering","List_of_Germans"
"noahdietrich","List_of_Germans"
"waltdisney","List_of_Germans"
"johndoerr","List_of_Germans"
"richarddriehaus","List_of_Germans"
"augustduesenberg","List_of_Germans"
"fredduesenberg","List_of_Germans"
"edwardfilene","List_of_Germans"
"harveyfirestone","List_of_Germans"
"nicholasc.forstmann","List_of_Germans"
"theodorej.forstmann","List_of_Germans"
"billgates","List_of_Germans"
"henrygiessenbier","List_of_Germans"
"theodoraugustheintzman","List_of_Germans"
"henryj.heinz","List_of_Germans"
"h.j.heinzii","List_of_Germans"
"h.robertheller","List_of_Germans"
"miltons.hershey","List_of_Germans"
"barronhilton","List_of_Germans"
"conradhilton","List_of_Germans"
"richardhilton","List_of_Germans"
"georgea.hormel","List_of_Germans"
"stevejobs","List_of_Germans"
"maxkade","List_of_Germans"
"ottohermannkahn","List_of_Germans"
"jawedkarim","List_of_Germans"
"edgarj.kaufmann","List_of_Germans"
"williammyronkeck","List_of_Germans"
"peterkern","List_of_Germans"
"johnw.kieckhefer","List_of_Germans"
"johnkluge","List_of_Germans"
"klauskleinfeld","List_of_Germans"
"williamknabe","List_of_Germans"
"lynnekoplitz","List_of_Germans"
"jamesl.kraft","List_of_Germans"
"bernardkroger","List_of_Germans"
"louiskurz","List_of_Germans"
"johanadamlemp","List_of_Germans"
"jamese.lentziii","List_of_Germans"
"alfredlion","List_of_Germans"
"solomonloeb","List_of_Germans"
"groverloening","List_of_Germans"
"henrylomb","List_of_Germans"
"williamh.luden","List_of_Germans"
"adolphluetgert","List_of_Germans"
"peterluger","List_of_Germans"
"abbyrockefellermauzé","List_of_Germans"
"oscarmayer","List_of_Germans"
"f.l.maytag","List_of_Germans"
"georgew.merck","List_of_Germans"
"fredg.meyer","List_of_Germans"
"maxeydellmoody","List_of_Germans"
"elonmusk","List_of_Germans"
"carriemarcusneiman","List_of_Germans"
"adolphochs","List_of_Germans"
"hermannoelrichs","List_of_Germans"
"fabianpascal","List_of_Germans"
"charlespfizer","List_of_Germans"
"johnj.raskob","List_of_Germans"
"francisjosephreitz","List_of_Germans"
"johnaugustusreitz","List_of_Germans"
"georgeremus","List_of_Germans"
"adolphrickenbacher","List_of_Germans"
"williamrittenhouse","List_of_Germans"
"davidrockefeller","List_of_Germans"
"johnd.rockefeller","List_of_Germans"
"johnd.rockefelleriii","List_of_Germans"
"laurancerockefeller","List_of_Germans"
"johnaugustusroebling","List_of_Germans"
"washingtonaugustusroebling","List_of_Germans"
"jimrohr","List_of_Germans"
"jacobruppert","List_of_Germans"
"augustschell","List_of_Germans"
"jacobschiff","List_of_Germans"
"juliusschmid","List_of_Germans"
"ericschmidt","List_of_Germans"
"charlesm.schwab","List_of_Germans"
"charlesr.schwab","List_of_Germans"
"steveschwarzman","List_of_Germans"
"frankseiberling","List_of_Germans"
"johnseiberling","List_of_Germans"
"isaacsinger","List_of_Germans"
"evanspiegel","List_of_Germans"
"josephspiegel","List_of_Germans"
"clausspreckels","List_of_Germans"
"georgesteinbrenner","List_of_Germans"
"heinrichengelhardsteinweg","List_of_Germans"
"henrywilliamstiegel","List_of_Germans"
"chrisstrachwitz","List_of_Germans"
"levistrauss","List_of_Germans"
"clementstudebaker","List_of_Germans"
"arthurhayssulzberger","List_of_Germans"
"johnsutter","List_of_Germans"
"peterthiel","List_of_Germans"
"ottotimm","List_of_Germans"
"williamutz","List_of_Germans"
"charlesvonderahe","List_of_Germans"
"wilfredvonderahe","List_of_Germans"
"thewarburgfamily","List_of_Germans"
"johnwanamaker","List_of_Germans"
"georgewestinghouse","List_of_Germans"
"friedrichweyerhäuser","List_of_Germans"
"franciswolff","List_of_Germans"
"rudolphwurlitzer","List_of_Germans"
"williamzeckendorf","List_of_Germans"
"eberhardanheuser","List_of_Germans"
"valentinblatz","List_of_Germans"
"adolphusbusch","List_of_Germans"
"adolphusbuschiii","List_of_Germans"
"augustanheuserbusch","List_of_Germans"
"augustbuschiv","List_of_Germans"
"gussiebusch","List_of_Germans"
"adolphcoors","List_of_Germans"
"matthiashaffen","List_of_Germans"
"theodorehamm","List_of_Germans"
"frederickmiller","List_of_Germans"
"frederickpabst","List_of_Germans"
"tompastorius","List_of_Germans"
"frederickschaefer","List_of_Germans"
"josephschlitz","List_of_Germans"
"kosmasspoetzl","List_of_Germans"
"peterp.straub","List_of_Germans"
"hermanweiss","List_of_Germans"
"buzzaldrin","List_of_Germans"
"neilarmstrong","List_of_Germans"
"georgeatzerodt","List_of_Germans"
"laurabullion","List_of_Germans"
"warrene.burger","List_of_Germans"
"haroldhitzburton","List_of_Germans"
"willarderastuschristianson","List_of_Germans"
"johndillinger","List_of_Germans"
"dr.carladolphdouai","List_of_Germans"
"ameliaearhart","List_of_Germans"
"johannfriedrichernst","List_of_Germans"
"bobbyfischer","List_of_Germans"
"henryfrancisfisher","List_of_Germans"
"gerhardgesell","List_of_Germans"
"meyerguggenheim","List_of_Germans"
"frankgusenburg","List_of_Germans"
"petergusenberg","List_of_Germans"
"brunohauptmann","List_of_Germans"
"friedrichhecker","List_of_Germans"
"michaelhillegas","List_of_Germans"
"princealexanderofhohenzollern","List_of_Germans"
"jimmyhoffa","List_of_Germans"
"j.edgarhoover","List_of_Germans"
"lenakleinschmidt","List_of_Germans"
"fritzkuhn","List_of_Germans"
"mariakrausboelté","List_of_Germans"
"hermanlamm","List_of_Germans"
"johannlederer","List_of_Germans"
"jacobleisler","List_of_Germans"
"frankj.loesch","List_of_Germans"
"kurtfrederickludwig","List_of_Germans"
"paulmachemehl","List_of_Germans"
"frederickamandelbaum","List_of_Germans"
"nicolamarschall","List_of_Germans"
"christenemayer","List_of_Germans"
"benjaminkurtzmiller","List_of_Germans"
"burchardmiller","List_of_Germans"
"peterminuit","List_of_Germans"
"charlesmohr","List_of_Germans"
"patnixon","List_of_Germans"
"duncanniederauer","List_of_Germans"
"madgeoberholtzer","List_of_Germans"
"bonnieparker","List_of_Germans"
"franzdanielpastorius","List_of_Germans"
"mollypitcher","List_of_Germans"
"robertprager","List_of_Germans"
"hermannraster","List_of_Germans"
"charlesreiser","List_of_Germans"
"walterreuther","List_of_Germans"
"rockefellerfamily","List_of_Germans"
"reinholdo.schmidt","List_of_Germans"
"augustschrader","List_of_Germans"
"carlschurz","List_of_Germans"
"normanschwarzkopf","List_of_Germans"
"dutchschultz","List_of_Germans"
"margaretheschurz","List_of_Germans"
"frank"thegerman"schweihs","List_of_Germans"
"princecarlofsolmsbraunfels","List_of_Germans"
"jacobsternberger","List_of_Germans"
"idastraus","List_of_Germans"
"isidorstraus","List_of_Germans"
"harry"pittsburghphil"strauss","List_of_Germans"
"chesleysullenberger","List_of_Germans"
"johnsutter","List_of_Germans"
"jackswigert","List_of_Germans"
"countludwigjosephvonbooswaldeck","List_of_Germans"
"andrewvonetter","List_of_Germans"
"paulwarburg","List_of_Germans"
"louisj.weichmann","List_of_Germans"
"conradweiser","List_of_Germans"
"lewiswetzel","List_of_Germans"
"guswinkler","List_of_Germans"
"adamworth","List_of_Germans"
"joewurzelbacher","List_of_Germans"
"johnpeterzenger","List_of_Germans"
"davidziegler","List_of_Germans"
"rosemarieaquilina","List_of_Germans"
"ottoboehler","List_of_Germans"
"johannaugustheinrichherosvonborcke","List_of_Germans"
"georgearmstrongcuster","List_of_Germans"
"thomascuster","List_of_Germans"
"konraddannenberg","List_of_Germans"
"dieterdengler","List_of_Germans"
"hubertdilger","List_of_Germans"
"walterdornberger","List_of_Germans"
"johanndekalb","List_of_Germans"
"frankfinkel","List_of_Germans"
"alfredmaximiliangruenther","List_of_Germans"
"thomasw.hartmann","List_of_Germans"
"friedrichhecker","List_of_Germans"
"lewisheermann","List_of_Germans"
"nicholasherkimer","List_of_Germans"
"danielhiester","List_of_Germans"
"johnhiester","List_of_Germans"
"ralphignatowski","List_of_Germans"
"hermankahn","List_of_Germans"
"augustkautz","List_of_Germans"
"eugeneh.c.leutze","List_of_Germans"
"jerrym.linenger","List_of_Germans"
"marcmitscher","List_of_Germans"
"aledae.lutz","List_of_Germans"
"petermuhlenberg","List_of_Germans"
"chesterw.nimitz","List_of_Germans"
"johnj.pershing","List_of_Germans"
"mollypitcher","List_of_Germans"
"friedrichadolfriedesel","List_of_Germans"
"edwards.salomon","List_of_Germans"
"frederickc.salomon","List_of_Germans"
"alexanderschimmelfennig","List_of_Germans"
"harryschmidt","List_of_Germans"
"tonyf.schneider","List_of_Germans"
"jamesmartinusschoonmaker","List_of_Germans"
"haroldg.schrier","List_of_Germans"
"theodoreschwan","List_of_Germans"
"normanschwarzkopf","List_of_Germans"
"albertsieber","List_of_Germans"
"franzsigel","List_of_Germans"
"clemsohn","List_of_Germans"
"carlandrewspaatz","List_of_Germans"
"adolphvonsteinwehr","List_of_Germans"
"friedrichwilhelmludolfgerhardaugustinvonsteuben","List_of_Germans"
"michaelstrobl","List_of_Germans"
"gustavtafel","List_of_Germans"
"stephenj.townsend","List_of_Germans"
"maxweber","List_of_Germans"
"lewiswetzel","List_of_Germans"
"godfreyweitzel","List_of_Germans"
"augustwillich","List_of_Germans"
"jurgenwilson","List_of_Germans"
"henrywirz","List_of_Germans"
"elmozumwalt","List_of_Germans"
"felixadler","List_of_Germans"
"hannaharendt","List_of_Germans"
"rudolfcarnap","List_of_Germans"
"adolfgrünbaum","List_of_Germans"
"francislieber","List_of_Germans"
"herbertmarcuse","List_of_Germans"
"nicholasrescher","List_of_Germans"
"johnpeteraltgeld","List_of_Germans"
"edwardl.bader","List_of_Germans"
"williamb.bader","List_of_Germans"
"garybauer","List_of_Germans"
"martinbaum","List_of_Germans"
"johnboehner","List_of_Germans"
"williamc.bouck","List_of_Germans"
"philipbecker","List_of_Germans"
"martingrovebrumbaugh","List_of_Germans"
"warrene.burger","List_of_Germans"
"henryburk","List_of_Germans"
"georgew.bush","List_of_Germans"
"earllauerbutz","List_of_Germans"
"hiesterclymer","List_of_Germans"
"kentconrad","List_of_Germans"
"williamq.dallmeyer","List_of_Germans"
"tomdaschle","List_of_Germans"
"williamj.diehl","List_of_Germans"
"georgeanthonydondero","List_of_Germans"
"seanduffy","List_of_Germans"
"gerhardanton(anthony)eickhoff","List_of_Germans"
"dwightd.eisenhower","List_of_Germans"
"jessee.eschbach","List_of_Germans"
"timothygeithner","List_of_Germans"
"dickgephardt","List_of_Germans"
"jameslawrencegetz","List_of_Germans"
"williamgoebel","List_of_Germans"
"richardw.guenther","List_of_Germans"
"charlesgodfreygunther","List_of_Germans"
"chuckhagel","List_of_Germans"
"louisf.haffen","List_of_Germans"
"johnpaulhammerschmidt","List_of_Germans"
"williamhavemeyer","List_of_Germans"
"juliusheil","List_of_Germans"
"h.robertheller","List_of_Germans"
"isaacellmakerhiester","List_of_Germans"
"josephhiester","List_of_Germans"
"williammuhlenberghiester","List_of_Germans"
"h.johnheinziii","List_of_Germans"
"gustava.hoff","List_of_Germans"
"herberthoover","List_of_Germans"
"arthurw.hummel","List_of_Germans"
"donhummel","List_of_Germans"
"darrellissa","List_of_Germans"
"philipmayerkaiser","List_of_Germans"
"verakatz","List_of_Germans"
"steveking","List_of_Germans"
"henrykissinger","List_of_Germans"
"mattkoehl","List_of_Germans"
"gustavkoerner","List_of_Germans"
"louiskuehnle","List_of_Germans"
"johnchristiankunkel","List_of_Germans"
"tomloeffler","List_of_Germans"
"richardlugar","List_of_Germans"
"judymartz","List_of_Germans"
"christophergustavusmemminger","List_of_Germans"
"baronotfriedhansvonmeusebach","List_of_Germans"
"frederickmuhlenberg","List_of_Germans"
"petermuhlenberg","List_of_Germans"
"karle.mundt","List_of_Germans"
"paulhenrynitze","List_of_Germans"
"richardnixon","List_of_Germans"
"barackobama","List_of_Germans"
"sarahpalin","List_of_Germans"
"ronpaul","List_of_Germans"
"henrypaulson","List_of_Germans"
"timpawlenty","List_of_Germans"
"horaceporter","List_of_Germans"
"reincepriebus","List_of_Germans"
"lukeravenstahl","List_of_Germans"
"dennyrehberg","List_of_Germans"
"jimrisch","List_of_Germans"
"nelsonrockefeller","List_of_Germans"
"winthroprockefeller","List_of_Germans"
"brianroehrkasse","List_of_Germans"
"danarohrabacher","List_of_Germans"
"mittromney","List_of_Germans"
"theodoreroosevelt","List_of_Germans"
"donaldrumsfeld","List_of_Germans"
"edwardsalomon","List_of_Germans"
"edwards.salomon","List_of_Germans"
"georgee.sangmeister","List_of_Germans"
"harrysauthoff","List_of_Germans"
"gustavschleicher","List_of_Germans"
"solomonscheu","List_of_Germans"
"steveschmidt","List_of_Germans"
"gustava.schneebeli","List_of_Germans"
"fredericka.schroeder","List_of_Germans"
